01/12/2002	24.58264923
01/01/2003	23.07983589
01/02/2003	22.71753311
01/03/2003	21.42793655
01/04/2003	22.11620331
01/05/2003	23.47177505
01/06/2003	24.25266266
01/07/2003	26.91218948
01/08/2003	28.7672596
01/09/2003	28.71149826
01/10/2003	29.4608078
01/11/2003	26.86479568
01/12/2003	24.06712723
01/01/2004	21.55489922
01/02/2004	20.8174839
01/03/2004	21.40506554
01/04/2004	22.07620049
01/05/2004	24.04896927
01/06/2004	24.77950478
01/07/2004	28.76832581
01/08/2004	29.69271088
01/09/2004	28.92069817
01/10/2004	28.81709862
01/11/2004	26.19650078
01/12/2004	23.05635643
01/01/2005	22.14610291
01/02/2005	21.49464607
01/03/2005	21.1442318
01/04/2005	21.96836662
01/05/2005	23.97203064
01/06/2005	23.73583603
01/07/2005	26.51631927
01/08/2005	28.83354759
01/09/2005	30.18732834
01/10/2005	29.2054882
01/11/2005	26.41340828
01/12/2005	22.55338669
01/01/2006	20.64293671
01/02/2006	20.78367615
01/03/2006	21.53977203
01/04/2006	23.42403603
01/05/2006	25.75896645
01/06/2006	28.09620285
01/07/2006	29.60816574
01/08/2006	29.92919159
01/09/2006	29.90986252
01/10/2006	29.89738655
01/11/2006	27.69643593
01/12/2006	24.39916039
01/01/2007	21.59270668
01/02/2007	21.77689552
01/03/2007	21.86174393
01/04/2007	22.53206635
01/05/2007	24.97054863
01/06/2007	24.07713127
01/07/2007	26.60067558
01/08/2007	29.28548241
01/09/2007	28.30749702
01/10/2007	29.29093742
01/11/2007	26.74887276
01/12/2007	23.45074272
01/01/2008	19.8457737
01/02/2008	18.93330765
01/03/2008	20.26657867
01/04/2008	22.86459732
01/05/2008	25.19542313
01/06/2008	25.59666824
01/07/2008	28.07683563
01/08/2008	29.8500309
01/09/2008	30.11226845
01/10/2008	29.60148239
01/11/2008	27.42966843
01/12/2008	25.19257927
01/01/2009	23.15699768
01/02/2009	21.65507507
01/03/2009	22.03503036
01/04/2009	23.26070023
01/05/2009	25.22167206
01/06/2009	28.04480171
01/07/2009	29.71287155
01/08/2009	31.1251297
01/09/2009	30.60902977
01/10/2009	29.41125679
01/11/2009	27.19970131
01/12/2009	25.03990555
01/01/2010	22.97299957
01/02/2010	22.88967514
01/03/2010	22.69525719
01/04/2010	23.54426765
01/05/2010	25.24109459
